num__customer_id,num__past_3_years_bike_related_purchases,num__tenure,cat__first_name,cat__last_name,cat__gender,cat__job_title,cat__job_industry_category,cat__wealth_segment,cat__deceased_indicator,cat__owns_car,cat__DOB
2963.0,17.0,10.65704063378482,Christin,Fricke,U,Safety Technician II,IT,Affluent Customer,N,Yes,unkown
2964.0,36.0,14.0,Geneva,McCrystal,F,Product Engineer,Telecommunications,Mass Customer,N,Yes,1974-01-07 00:00:00
2965.0,24.0,8.0,Lynna,Greenrod,F,unkown,unkown,High Net Worth,N,No,1972-12-15 00:00:00
2966.0,81.0,5.0,Fredi,Aldhous,F,Dental Hygienist,Health,Mass Customer,N,Yes,1969-05-22 00:00:00
2967.0,60.0,20.0,Dud,Coom,M,Social Worker,Health,Affluent Customer,N,Yes,1979-09-14 00:00:00
2968.0,38.0,16.0,Lek,Viel,M,Human Resources Assistant III,Retail,High Net Worth,N,No,1977-11-25 00:00:00
2969.0,12.0,6.0,Pascale,Cuxson,M,Database Administrator IV,unkown,Mass Customer,N,Yes,1974-11-05 00:00:00
2970.0,64.0,5.0,Cassi,Noades,F,Software Consultant,Financial Services,Mass Customer,N,No,1992-12-08 00:00:00
2971.0,5.0,8.0,Esther,Caught,F,Marketing Assistant,Manufacturing,High Net Worth,N,Yes,1968-01-16 00:00:00
2972.0,11.0,17.0,Deena,Burnsides,F,unkown,unkown,High Net Worth,N,No,1956-03-18 00:00:00
2973.0,34.0,5.0,Torr,Mintram,M,Senior Developer,Health,High Net Worth,N,No,1972-05-12 00:00:00
2974.0,1.0,15.0,Hyacinthia,Settle,F,Engineer IV,Financial Services,High Net Worth,N,No,1975-09-28 00:00:00
2975.0,67.0,14.0,Deva,Carnow,F,Senior Cost Accountant,Financial Services,Mass Customer,N,No,1981-03-09 00:00:00
2976.0,16.0,8.0,Lindsay,Beausang,M,Tax Accountant,Health,Mass Customer,N,Yes,1964-08-07 00:00:00
2977.0,28.0,18.0,Ottilie,Filkov,F,Community Outreach Specialist,unkown,Affluent Customer,N,No,1977-10-16 00:00:00
2978.0,96.0,10.0,Erasmus,Winckworth,M,Programmer IV,Manufacturing,Affluent Customer,N,No,1974-05-07 00:00:00
2979.0,39.0,18.0,Louella,Mandifield,F,Tax Accountant,Retail,Mass Customer,N,No,1976-07-25 00:00:00
2980.0,27.0,4.0,Di,Plaid,F,Chemical Engineer,Manufacturing,Mass Customer,N,No,1979-12-22 00:00:00
2981.0,26.0,21.0,Benny,Jadczak,M,Sales Representative,Retail,High Net Worth,N,Yes,1980-03-30 00:00:00
2982.0,30.0,11.0,Celisse,McCloughen,F,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,1982-08-08 00:00:00
2983.0,2.0,17.0,Hilario,Magrane,M,Human Resources Manager,Retail,Mass Customer,N,Yes,1985-01-26 00:00:00
2984.0,48.0,13.0,Frances,Mishaw,F,Payment Adjustment Coordinator,Manufacturing,Mass Customer,N,Yes,1959-05-23 00:00:00
2985.0,69.0,14.0,Kerby,Nesfield,M,Sales Representative,Retail,Affluent Customer,N,Yes,1986-10-14 00:00:00
2986.0,60.0,13.0,Ettore,Bere,M,unkown,Financial Services,Mass Customer,N,No,1980-09-01 00:00:00
2987.0,51.0,4.0,Riane,Schultes,F,Media Manager II,unkown,High Net Worth,N,Yes,1984-11-21 00:00:00
2988.0,20.0,1.0,Darrelle,Michie,F,Administrative Officer,unkown,Mass Customer,N,Yes,1998-02-02 00:00:00
2989.0,37.0,2.0,Mort,unkown,M,Dental Hygienist,Health,High Net Worth,N,Yes,2000-10-25 00:00:00
2990.0,65.0,8.0,Brice,Martinuzzi,M,GIS Technical Architect,Argiculture,High Net Worth,N,No,1978-03-16 00:00:00
2991.0,48.0,11.0,Fred,Catanheira,F,Desktop Support Technician,Financial Services,Mass Customer,N,No,1964-06-27 00:00:00
2992.0,26.0,10.0,Crystal,Assur,F,Clinical Specialist,Health,Mass Customer,N,Yes,1974-05-31 00:00:00
2993.0,85.0,4.0,Blinnie,Hazelden,F,Graphic Designer,Financial Services,Affluent Customer,N,No,1995-03-07 00:00:00
2994.0,26.0,18.0,Karlen,Iacovacci,F,Accountant II,Manufacturing,Mass Customer,N,Yes,1976-08-30 00:00:00
2995.0,60.0,2.0,Garvin,Cunradi,M,unkown,Health,Mass Customer,N,Yes,1997-01-14 00:00:00
2996.0,67.0,14.0,Jerrylee,Shinfield,F,Cost Accountant,Financial Services,Mass Customer,N,No,1967-05-05 00:00:00
2997.0,57.0,10.0,Jo-ann,Carlile,F,Computer Systems Analyst II,Health,Affluent Customer,N,No,1973-05-17 00:00:00
2998.0,34.0,2.0,Quintana,Housley,F,Nurse Practicioner,Manufacturing,High Net Worth,N,Yes,2000-12-19 00:00:00
2999.0,28.0,10.65704063378482,Rinaldo,Diggin,U,Business Systems Development Analyst,IT,Affluent Customer,N,Yes,unkown
3000.0,28.0,22.0,Tann,McCard,M,Compensation Analyst,Financial Services,Affluent Customer,N,No,1974-05-15 00:00:00
3001.0,48.0,20.0,Gal,Waleran,M,Engineer IV,Argiculture,Mass Customer,N,No,1977-07-22 00:00:00
3002.0,62.0,16.0,Tracey,Verdun,M,Paralegal,Financial Services,Mass Customer,N,Yes,1956-12-06 00:00:00
3003.0,72.0,4.0,Brita,Tupie,F,Web Developer I,Retail,Mass Customer,N,Yes,1963-05-02 00:00:00
3004.0,82.0,16.0,Waylon,Hammant,M,Research Assistant II,Health,Mass Customer,N,Yes,1955-02-20 00:00:00
3005.0,36.0,8.0,Rafaellle,Tantrum,M,Human Resources Manager,Property,Affluent Customer,N,Yes,1969-01-05 00:00:00
3006.0,72.0,21.0,Ariel,Dillingston,F,unkown,unkown,Mass Customer,N,Yes,1988-12-06 00:00:00
3007.0,38.0,16.0,Tudor,Pepper,M,Environmental Tech,Manufacturing,Mass Customer,N,No,1973-05-22 00:00:00
3008.0,40.0,17.0,Etta,Criag,F,unkown,Health,High Net Worth,N,Yes,1982-05-13 00:00:00
3009.0,11.0,14.0,Hephzibah,Cliffe,F,unkown,Health,High Net Worth,N,Yes,1977-04-02 00:00:00
3010.0,16.0,5.0,Tobye,Cock,F,unkown,unkown,Affluent Customer,N,No,1970-05-20 00:00:00
3011.0,84.0,3.0,Robena,Barks,F,Staff Scientist,Financial Services,High Net Worth,N,No,1994-05-11 00:00:00
3012.0,81.0,10.65704063378482,Devland,Probart,U,Technical Writer,IT,Mass Customer,N,Yes,unkown
3013.0,94.0,6.0,Lorain,Eddisforth,F,Office Assistant III,Property,High Net Worth,N,No,1968-07-28 00:00:00
3014.0,59.0,1.0,Terrijo,Merlin,F,Software Engineer II,unkown,High Net Worth,N,No,2001-03-30 00:00:00
3015.0,25.0,1.0,Queenie,Flips,F,Assistant Manager,Retail,Affluent Customer,N,No,2000-09-02 00:00:00
3016.0,25.0,11.0,Forster,Bumford,M,Analog Circuit Design manager,Financial Services,High Net Worth,N,No,1985-08-11 00:00:00
3017.0,88.0,7.0,Jason,De Lorenzo,M,Operator,Financial Services,Affluent Customer,N,No,1955-10-05 00:00:00
3018.0,16.0,15.0,Ainsley,Nissle,F,Recruiter,unkown,High Net Worth,N,Yes,1971-08-24 00:00:00
3019.0,98.0,14.0,Alonso,Ceyssen,M,Community Outreach Specialist,Manufacturing,Affluent Customer,N,Yes,1986-02-02 00:00:00
3020.0,13.0,10.0,Witty,McArthur,M,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,1965-12-24 00:00:00
3021.0,4.0,9.0,Parker,Lukacs,M,unkown,unkown,Mass Customer,N,No,1983-01-18 00:00:00
3022.0,21.0,8.0,Gert,Kurtis,F,unkown,unkown,High Net Worth,N,No,1988-08-23 00:00:00
3023.0,37.0,7.0,Rikki,Bernet,F,Accountant I,IT,High Net Worth,N,Yes,1994-12-09 00:00:00
3024.0,86.0,12.0,Franz,Craddy,M,unkown,Health,Mass Customer,N,No,1959-01-08 00:00:00
3025.0,27.0,9.0,Osgood,Stolting,M,Compensation Analyst,Financial Services,Mass Customer,N,Yes,1977-04-23 00:00:00
3026.0,11.0,5.0,Minda,Pendrid,F,Account Representative III,Property,Mass Customer,N,Yes,1988-11-21 00:00:00
3027.0,83.0,5.0,Augy,Rudall,M,Research Nurse,Health,Mass Customer,N,Yes,1977-10-30 00:00:00
3028.0,67.0,20.0,Leandra,Schubert,F,General Manager,Manufacturing,High Net Worth,N,No,1956-07-07 00:00:00
3029.0,85.0,13.0,Timmie,Gori,M,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,1978-07-17 00:00:00
3030.0,68.0,3.0,Flor,Agnew,F,Technical Writer,Manufacturing,Affluent Customer,N,No,1998-05-21 00:00:00
3031.0,95.0,5.0,Diego,Bertelmot,M,Staff Scientist,Health,Mass Customer,N,Yes,1996-02-02 00:00:00
3032.0,53.0,5.0,Renado,Wonfor,M,Analog Circuit Design manager,Health,Affluent Customer,N,Yes,1992-08-02 00:00:00
3033.0,60.0,12.0,Danielle,Kener,F,Administrative Officer,Financial Services,High Net Worth,N,No,1979-03-17 00:00:00
3034.0,54.0,18.0,Mara,Tofanini,F,Web Designer IV,Manufacturing,Mass Customer,N,Yes,1956-09-09 00:00:00
3035.0,98.0,13.0,Sigfrid,Caldecot,M,Associate Professor,Health,High Net Worth,N,No,1980-04-15 00:00:00
3036.0,24.0,11.0,Windy,Orehead,F,Business Systems Development Analyst,Property,Affluent Customer,N,Yes,1977-04-17 00:00:00
3037.0,30.0,18.0,Leanora,Isles,F,Legal Assistant,Financial Services,High Net Worth,N,Yes,1971-10-27 00:00:00
3038.0,45.0,13.0,Hermione,unkown,F,Senior Developer,unkown,High Net Worth,N,No,1958-04-08 00:00:00
3039.0,52.0,18.0,Coralie,Guitonneau,F,unkown,Financial Services,Affluent Customer,N,No,1968-07-28 00:00:00
3040.0,87.0,5.0,Kameko,Kinrade,F,General Manager,Retail,Mass Customer,N,No,1966-11-28 00:00:00
3041.0,20.0,11.0,Sherrie,Kingaby,F,Physical Therapy Assistant,Retail,Mass Customer,N,Yes,1974-03-12 00:00:00
3042.0,76.0,15.0,Barris,Trayton,M,Engineer II,Property,High Net Worth,N,Yes,1971-03-17 00:00:00
3043.0,21.0,18.0,Kelcey,Argontt,F,Legal Assistant,unkown,Mass Customer,N,Yes,1981-08-03 00:00:00
3044.0,59.0,19.0,Russell,Brittoner,M,Occupational Therapist,Health,Affluent Customer,N,Yes,1990-04-11 00:00:00
3045.0,52.0,2.0,Renato,Mungham,M,Cost Accountant,Financial Services,Affluent Customer,N,Yes,1996-10-02 00:00:00
3046.0,53.0,18.0,Shela,Ridgers,F,Programmer Analyst III,Manufacturing,Affluent Customer,N,No,1964-06-07 00:00:00
3047.0,20.0,19.0,Eddy,Cossans,M,Speech Pathologist,Retail,Mass Customer,N,Yes,1962-01-14 00:00:00
3048.0,38.0,16.0,Kenon,Messruther,M,Legal Assistant,Manufacturing,Mass Customer,N,No,1969-05-27 00:00:00
3049.0,72.0,12.0,Tristam,O'Fallone,M,unkown,Property,High Net Worth,N,Yes,1967-07-15 00:00:00
3050.0,90.0,5.0,Dinnie,Worsom,F,unkown,unkown,High Net Worth,N,No,1997-12-04 00:00:00
3051.0,81.0,7.0,Edi,Lugton,F,unkown,Manufacturing,Affluent Customer,N,Yes,1973-06-06 00:00:00
3052.0,72.0,18.0,Lisetta,unkown,F,Teacher,unkown,Mass Customer,N,No,1976-09-08 00:00:00
3053.0,67.0,17.0,Susie,unkown,F,Account Coordinator,Retail,High Net Worth,N,No,1984-09-12 00:00:00
3054.0,94.0,16.0,Marieann,Wickey,F,Operator,Manufacturing,Affluent Customer,N,No,1965-07-14 00:00:00
3055.0,96.0,2.0,Viki,Drache,F,General Manager,unkown,Mass Customer,N,Yes,1999-08-23 00:00:00
3056.0,43.0,18.0,Catlin,Storm,F,Health Coach II,Entertainment,Mass Customer,N,No,1968-05-27 00:00:00
3057.0,96.0,9.0,Mel,Shoebottom,F,Executive Secretary,unkown,Mass Customer,N,No,1976-03-28 00:00:00
3058.0,67.0,16.0,Hamnet,Kibblewhite,M,Human Resources Manager,Manufacturing,Mass Customer,N,Yes,1986-10-10 00:00:00
3059.0,83.0,17.0,Hercules,Klewi,M,Accountant IV,unkown,Mass Customer,N,No,1958-06-09 00:00:00
3060.0,28.0,6.0,Milton,Gorini,M,VP Accounting,Financial Services,Mass Customer,N,Yes,1982-09-14 00:00:00
3061.0,51.0,3.0,Evie,Bendtsen,F,Office Assistant IV,Manufacturing,Affluent Customer,N,Yes,1991-03-18 00:00:00
3062.0,78.0,13.0,Lesley,Ruskin,M,Civil Engineer,Manufacturing,Mass Customer,N,No,1962-11-09 00:00:00
3063.0,74.0,2.0,Andrea,Wildber,M,VP Sales,Financial Services,Affluent Customer,N,No,1999-11-04 00:00:00
3064.0,96.0,4.0,Zach,Billison,M,Product Engineer,Financial Services,Affluent Customer,N,Yes,1995-06-14 00:00:00
3065.0,88.0,13.0,Winna,Brusle,F,Recruiter,Financial Services,High Net Worth,N,Yes,1978-01-05 00:00:00
3066.0,29.0,2.0,Renell,Bellocht,F,Paralegal,Financial Services,Affluent Customer,N,Yes,1995-01-14 00:00:00
3067.0,8.0,9.0,Veronique,Wash,F,Chief Design Engineer,Manufacturing,Mass Customer,N,Yes,1991-01-13 00:00:00
3068.0,88.0,1.0,Gill,Branney,F,Automation Specialist I,Manufacturing,Affluent Customer,N,No,1990-12-07 00:00:00
3069.0,59.0,12.0,Phylis,Traves,F,Senior Cost Accountant,Financial Services,Affluent Customer,N,No,1988-08-12 00:00:00
3070.0,74.0,1.0,Malissia,Minthorpe,F,Account Executive,Health,Affluent Customer,N,Yes,1998-07-27 00:00:00
3071.0,59.0,12.0,Shirlee,Murdoch,F,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,1989-12-25 00:00:00
3072.0,87.0,10.0,Roma,Prettjohn,M,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,1979-04-12 00:00:00
3073.0,16.0,17.0,Hernando,Farnham,M,Nurse,Telecommunications,Affluent Customer,N,No,1967-04-12 00:00:00
3074.0,31.0,12.0,Tracie,Grishaev,M,VP Quality Control,Health,Mass Customer,N,Yes,1969-02-18 00:00:00
3075.0,36.0,16.0,Corty,Debell,M,unkown,Entertainment,Mass Customer,N,Yes,1959-10-24 00:00:00
3076.0,9.0,4.0,Merna,Eyers,F,Professor,Health,Mass Customer,N,Yes,1991-10-01 00:00:00
3077.0,19.0,2.0,Emelen,Gillopp,M,Information Systems Manager,Manufacturing,Affluent Customer,N,No,2000-08-11 00:00:00
3078.0,54.0,7.0,Mariel,Blacksell,F,Safety Technician III,Retail,Mass Customer,N,No,1982-08-16 00:00:00
3079.0,34.0,20.0,Yorker,McKevany,M,Legal Assistant,Retail,Mass Customer,N,Yes,1959-11-18 00:00:00
3080.0,87.0,10.0,Christoforo,Santus,M,Graphic Designer,Financial Services,High Net Worth,N,No,1958-10-06 00:00:00
3081.0,61.0,9.0,Dodi,Volker,F,Mechanical Systems Engineer,unkown,High Net Worth,N,Yes,1971-07-25 00:00:00
3082.0,68.0,2.0,Emlyn,Maile,M,unkown,Manufacturing,Mass Customer,N,Yes,1997-03-28 00:00:00
3083.0,44.0,12.0,Cirillo,Duprey,M,unkown,unkown,Mass Customer,N,Yes,1971-10-17 00:00:00
3084.0,57.0,16.0,Birgit,Dowers,F,Staff Scientist,Financial Services,Affluent Customer,N,Yes,1959-07-16 00:00:00
3085.0,91.0,5.0,Kaleb,Eslemont,M,Accountant IV,unkown,Affluent Customer,N,No,1978-01-21 00:00:00
3086.0,18.0,10.65704063378482,Pieter,Gadesby,U,Biostatistician I,IT,High Net Worth,N,No,unkown
3087.0,64.0,9.0,Gerry,Scatcher,M,Social Worker,Health,Mass Customer,N,No,1986-04-02 00:00:00
3088.0,92.0,17.0,Hilarius,Trenbey,M,unkown,Retail,Affluent Customer,N,Yes,1974-05-09 00:00:00
3089.0,27.0,2.0,Wood,Nathan,M,Web Developer III,Manufacturing,Affluent Customer,N,Yes,2000-02-24 00:00:00
3090.0,81.0,8.0,Zared,Pinchback,M,Operator,Manufacturing,Mass Customer,N,No,1964-12-06 00:00:00
3091.0,88.0,3.0,Guenevere,Treffry,F,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,N,Yes,1995-08-13 00:00:00
3092.0,8.0,9.0,Hallie,Blackden,F,Statistician IV,unkown,Affluent Customer,N,No,1972-12-17 00:00:00
3093.0,31.0,6.0,Harwilll,Crimes,M,Mechanical Systems Engineer,Property,High Net Worth,N,Yes,1992-04-01 00:00:00
3094.0,51.0,17.0,Izak,Andreutti,M,Biostatistician II,unkown,Mass Customer,N,Yes,1989-05-28 00:00:00
3095.0,14.0,2.0,Joachim,unkown,M,Staff Accountant IV,Retail,High Net Worth,N,Yes,1998-10-11 00:00:00
3096.0,32.0,10.0,Lulu,Cabane,F,Associate Professor,Financial Services,Mass Customer,N,No,1973-06-28 00:00:00
3097.0,2.0,19.0,Alessandro,Casley,M,Actuary,Financial Services,Affluent Customer,N,Yes,1978-05-09 00:00:00
3098.0,77.0,12.0,Tiff,Ovett,F,Dental Hygienist,Health,Mass Customer,N,No,1980-07-15 00:00:00
3099.0,73.0,3.0,Shelli,Benitti,F,unkown,Retail,Mass Customer,N,Yes,1996-11-26 00:00:00
3100.0,19.0,7.0,Peggy,Wrankling,F,Recruiter,unkown,Mass Customer,N,No,1954-02-09 00:00:00
3101.0,68.0,12.0,Paxton,Lermit,M,Geological Engineer,Manufacturing,High Net Worth,N,No,1987-08-27 00:00:00
3102.0,37.0,2.0,Paquito,Maitland,M,Assistant Manager,Property,Affluent Customer,N,No,1990-06-04 00:00:00
3103.0,5.0,20.0,Shaylah,Hatchell,F,Safety Technician II,Retail,Mass Customer,N,No,1953-10-21 00:00:00
3104.0,19.0,2.0,Diahann,Blundan,F,Business Systems Development Analyst,Property,Mass Customer,N,Yes,1994-11-30 00:00:00
3105.0,88.0,12.0,Bryn,Rycraft,M,Teacher,Health,Mass Customer,N,No,1965-10-14 00:00:00
3106.0,13.0,21.0,Yetty,Conneely,F,unkown,Financial Services,Mass Customer,N,Yes,1989-06-03 00:00:00
3107.0,98.0,9.0,Dell,Tremathick,F,Legal Assistant,unkown,High Net Worth,N,No,1960-08-15 00:00:00
3108.0,94.0,10.0,Trip,Ahmed,M,Accounting Assistant III,Entertainment,Mass Customer,N,No,1967-10-01 00:00:00
3109.0,75.0,10.0,Jeralee,Domleo,F,Automation Specialist II,Health,Mass Customer,N,Yes,1958-06-23 00:00:00
3110.0,14.0,8.0,Fabien,Iacapucci,M,Community Outreach Specialist,IT,Affluent Customer,N,Yes,1994-02-11 00:00:00
3111.0,42.0,4.0,Maxwell,Blabber,M,Associate Professor,Financial Services,Mass Customer,N,Yes,1997-03-11 00:00:00
3112.0,41.0,1.0,Terri,Gornal,M,Internal Auditor,Retail,High Net Worth,N,Yes,2001-04-22 00:00:00
3113.0,52.0,18.0,Wenonah,Lethabridge,F,Teacher,Property,Mass Customer,N,Yes,1969-12-06 00:00:00
3114.0,48.0,18.0,Judah,Prime,M,Teacher,IT,Mass Customer,N,Yes,1974-09-05 00:00:00
3115.0,40.0,8.0,Rip,Spiers,M,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,1981-02-26 00:00:00
3116.0,16.0,7.0,Correy,Loynes,M,unkown,Health,Mass Customer,N,No,1978-06-29 00:00:00
3117.0,68.0,6.0,Nisse,Marriage,F,Cost Accountant,Financial Services,Affluent Customer,N,Yes,1995-06-11 00:00:00
3118.0,54.0,9.0,Cleveland,Coxon,M,Occupational Therapist,Health,High Net Worth,N,No,1993-01-22 00:00:00
3119.0,13.0,19.0,Earle,Frisby,M,unkown,unkown,High Net Worth,N,No,1960-01-11 00:00:00
3120.0,89.0,10.0,Lauree,O'Donnell,F,Clinical Specialist,Health,Mass Customer,N,Yes,1979-02-04 00:00:00
3121.0,82.0,19.0,Mahmoud,Batterbee,M,Data Coordiator,Manufacturing,Mass Customer,N,No,1959-05-11 00:00:00
3122.0,17.0,15.0,Cthrine,Orans,F,unkown,Manufacturing,High Net Worth,N,Yes,1980-08-17 00:00:00
3123.0,71.0,20.0,Tina,Riggulsford,F,Dental Hygienist,Health,High Net Worth,N,No,1976-08-17 00:00:00
3124.0,73.0,9.0,Anastasie,Le Grand,F,Account Executive,Retail,High Net Worth,N,Yes,1981-02-03 00:00:00
3125.0,2.0,5.0,Krystyna,Scarasbrick,F,Social Worker,Health,High Net Worth,N,Yes,1978-08-21 00:00:00
3126.0,7.0,12.0,Bondon,Deeley,M,Statistician IV,Financial Services,High Net Worth,N,No,1986-10-16 00:00:00
3127.0,39.0,10.0,Tucker,Lewsley,M,Research Nurse,Health,Mass Customer,N,No,1971-01-31 00:00:00
3128.0,96.0,16.0,Betteanne,Alldread,F,Geological Engineer,Manufacturing,High Net Worth,N,Yes,1965-06-26 00:00:00
3129.0,44.0,11.0,Leola,Mandrier,F,Analog Circuit Design manager,Property,High Net Worth,N,Yes,1955-09-25 00:00:00
3130.0,53.0,17.0,Krissy,Robard,F,VP Product Management,Telecommunications,Mass Customer,N,No,1971-01-25 00:00:00
3131.0,63.0,3.0,Sybilla,O' Markey,F,unkown,Retail,Affluent Customer,N,Yes,1999-02-24 00:00:00
3132.0,33.0,7.0,Nicko,Artois,M,Sales Representative,Retail,Mass Customer,N,Yes,1975-04-15 00:00:00
3133.0,89.0,2.0,Eda,MacCheyne,F,Quality Control Specialist,Manufacturing,Mass Customer,N,No,1999-05-10 00:00:00
3134.0,53.0,5.0,Pierette,Roseman,F,unkown,Manufacturing,Mass Customer,N,No,1995-01-20 00:00:00
3135.0,83.0,16.0,Titus,Worsall,M,Staff Scientist,Financial Services,Mass Customer,N,No,1962-01-14 00:00:00
3136.0,60.0,3.0,Leonardo,Brennon,M,Marketing Manager,Retail,Mass Customer,N,Yes,1998-08-25 00:00:00
3137.0,48.0,9.0,Cathlene,unkown,F,Web Designer III,unkown,Mass Customer,N,No,1993-03-13 00:00:00
3138.0,34.0,6.0,Wait,Pardey,M,Paralegal,Financial Services,Mass Customer,N,Yes,1971-02-19 00:00:00
3139.0,65.0,17.0,Pail,De Blasi,M,Paralegal,Financial Services,High Net Worth,N,Yes,1973-06-13 00:00:00
3140.0,2.0,16.0,Britt,Muddimer,F,Legal Assistant,Manufacturing,High Net Worth,N,No,1985-06-11 00:00:00
3141.0,92.0,3.0,Esmaria,Kiernan,F,Associate Professor,Retail,Mass Customer,N,Yes,1995-11-04 00:00:00
3142.0,98.0,6.0,Hubert,Kliner,M,Electrical Engineer,Manufacturing,Mass Customer,N,No,1992-08-04 00:00:00
3143.0,0.0,5.0,Corabelle,Streatfeild,F,Chief Design Engineer,Manufacturing,Mass Customer,N,No,1996-10-24 00:00:00
3144.0,94.0,8.0,Ringo,Everson,M,Programmer Analyst III,Manufacturing,Mass Customer,N,Yes,1978-10-29 00:00:00
3145.0,17.0,7.0,Gar,Barnewille,M,Paralegal,Financial Services,High Net Worth,N,Yes,1978-06-17 00:00:00
3146.0,79.0,15.0,Fredrika,Kleinmintz,F,Project Manager,Property,Mass Customer,N,No,1978-01-28 00:00:00
3147.0,21.0,17.0,Bonnee,Farley,F,unkown,Retail,Affluent Customer,N,Yes,1976-10-02 00:00:00
3148.0,11.0,10.0,Berky,Degoix,M,Human Resources Assistant IV,unkown,High Net Worth,N,Yes,1974-10-09 00:00:00
3149.0,31.0,5.0,Caprice,Pack,F,Tax Accountant,unkown,Affluent Customer,N,Yes,1980-09-03 00:00:00
3150.0,66.0,5.0,Morissa,Wolfendell,F,Sales Associate,Financial Services,Mass Customer,N,No,1991-10-07 00:00:00
3151.0,20.0,10.65704063378482,Thorn,Choffin,U,Senior Developer,IT,Affluent Customer,N,Yes,unkown
3152.0,6.0,3.0,Lettie,McGenis,F,Teacher,Financial Services,High Net Worth,N,Yes,1999-06-07 00:00:00
3153.0,87.0,15.0,Hannis,Jakubovits,F,Compensation Analyst,Financial Services,High Net Worth,N,No,1973-12-30 00:00:00
3154.0,63.0,19.0,Angil,Ellesmere,F,Desktop Support Technician,Telecommunications,Mass Customer,N,Yes,1957-11-21 00:00:00
3155.0,88.0,21.0,Tiphani,Fritz,F,Office Assistant I,IT,Affluent Customer,N,Yes,1976-12-25 00:00:00
3156.0,23.0,4.0,Bearnard,Letixier,M,unkown,Financial Services,Mass Customer,N,No,1976-09-28 00:00:00
3157.0,46.0,1.0,Hurlee,Fasson,M,unkown,Retail,Mass Customer,N,Yes,1997-07-19 00:00:00
3158.0,27.0,12.0,Korey,Lansbury,M,VP Quality Control,Telecommunications,Mass Customer,N,Yes,1970-05-02 00:00:00
3159.0,16.0,12.0,Jesus,MacShirie,M,unkown,Financial Services,Affluent Customer,N,No,1967-02-01 00:00:00
3160.0,87.0,21.0,Eadmund,Braycotton,M,Mechanical Systems Engineer,IT,Mass Customer,N,No,1978-07-03 00:00:00
3161.0,71.0,4.0,Cindie,Naldrett,F,unkown,Financial Services,Mass Customer,N,Yes,1977-02-16 00:00:00
3162.0,76.0,15.0,Deanne,Delacour,F,Media Manager IV,Argiculture,Mass Customer,N,Yes,1978-02-24 00:00:00
3163.0,38.0,19.0,Irvine,Mc Mechan,M,Environmental Specialist,Argiculture,Affluent Customer,N,No,1968-06-01 00:00:00
3164.0,53.0,14.0,Hortensia,Rainger,F,Human Resources Assistant II,Manufacturing,Mass Customer,N,Yes,1986-01-14 00:00:00
3165.0,56.0,10.0,Vyky,Coppen,F,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,Yes,1975-05-18 00:00:00
3166.0,96.0,20.0,Bronson,Plowman,M,Social Worker,Health,Mass Customer,N,No,1955-05-11 00:00:00
3167.0,36.0,5.0,Vernor,Stedall,M,Web Designer IV,Property,Mass Customer,N,No,1995-01-20 00:00:00
3168.0,89.0,22.0,Johan,Dudderidge,M,Assistant Manager,Health,Affluent Customer,N,No,1976-02-16 00:00:00
3169.0,96.0,19.0,Maxim,Chavrin,M,Payment Adjustment Coordinator,IT,Mass Customer,N,Yes,1964-01-12 00:00:00
3170.0,67.0,11.0,Bethanne,Kytter,F,Nurse Practicioner,Entertainment,Mass Customer,N,No,1968-01-26 00:00:00
3171.0,36.0,10.0,Leif,unkown,M,Account Coordinator,Financial Services,Affluent Customer,N,Yes,1967-05-23 00:00:00
3172.0,69.0,5.0,Marje,Kennewell,F,unkown,Retail,Affluent Customer,N,No,1961-12-17 00:00:00
3173.0,55.0,1.0,Angelo,unkown,M,Computer Systems Analyst I,Health,Mass Customer,N,Yes,2001-10-10 00:00:00
3174.0,67.0,9.0,Odele,Blackmore,F,Research Associate,Financial Services,Affluent Customer,N,No,1976-11-16 00:00:00
3175.0,82.0,16.0,Alphard,Cradduck,M,Operator,Health,Mass Customer,N,No,1984-12-30 00:00:00
3176.0,60.0,16.0,Rafe,Antoniak,M,Physical Therapy Assistant,unkown,Affluent Customer,N,No,1977-12-04 00:00:00
3177.0,93.0,6.0,Titos,Scanes,M,Database Administrator IV,unkown,Affluent Customer,N,No,1978-05-07 00:00:00
3178.0,21.0,9.0,Gan,Marrion,M,VP Quality Control,Retail,Mass Customer,N,Yes,1971-09-28 00:00:00
3179.0,87.0,17.0,Jarid,Redwood,M,Assistant Media Planner,Entertainment,Affluent Customer,N,Yes,1979-11-04 00:00:00
3180.0,96.0,19.0,Gage,unkown,M,Business Systems Development Analyst,IT,Mass Customer,N,Yes,1974-06-14 00:00:00
3181.0,39.0,6.0,Ferd,Chominski,M,Senior Editor,Financial Services,High Net Worth,N,No,1976-09-29 00:00:00
3182.0,50.0,15.0,Catherina,Hammel,F,unkown,Financial Services,Affluent Customer,N,No,1967-10-03 00:00:00
